Year-Month,ME1 BM1,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,ME1 BM10,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,ME10 BM10
201409,-8.2755,-4.422,-6.3464,-4.24,-6.5138,-6.3097,-3.0721,-3.0418,-3.1144,-3.5647,-9.6275,-6.5534,-6.3527,-3.5139,-7.7064,-7.4944,-5.9435,-8.4556,-6.6502,-7.6997,-5.0228,-6.0846,-1.2923,-3.6128,-6.0992,-6.9161,-6.8835,-7.3466,-7.2091,-9.9786,-5.2673,-4.609,-7.0434,-4.5116,-4.5383,-5.4277,-3.2027,-3.9975,-8.3916,-7.9825,-1.8651,1.2904,-9.0143,-5.4369,-2.9031,-5.4483,-9.1319,-5.4105,-6.4246,-8.7252,-4.4425,-3.911,-5.9797,-5.8204,-7.0719,-3.628,-6.8711,-6.4754,-9.2778,-6.0375,-2.3688,-4.7887,-3.0979,-5.441,-3.2587,-5.592,-6.6321,-4.9568,-7.109,-4.4972,-4.2374,-2.7259,-2.8792,-2.7309,-4.0479,-4.256,-6.156,-1.4757,-2.7772,-4.1297,-0.0036,-3.1882,-1.8889,-5.0333,-2.0854,-3.3785,-0.5497,-4.5672,-2.8596,-1.4275,-0.9151,-1.0262,-1.1092,-2.0044,0.5627,-2.4714,-3.7295,-3.668,-1.5169,-0.3649
201410,-1.5617,-1.7695,2.3247,2.8395,0.0188,1.4395,2.5889,0.7486,1.4294,-0.4571,12.2038,7.9733,6.7844,8.5621,6.9625,6.2421,8.1014,10.0688,8.7677,2.1057,7.2228,10.3122,8.5176,7.5883,5.5654,6.7138,7.5564,5.4832,8.4931,-3.0082,6.6051,10.1305,7.1551,4.8179,4.8751,7.1795,1.5375,6.7864,4.3886,1.2225,7.8154,8.3476,5.6613,8.2275,4.1117,4.8873,5.7443,7.2867,4.9476,1.3493,7.5817,2.4736,6.1362,4.704,1.9724,5.4415,4.9327,-1.3983,3.7583,4.5464,1.9093,3.1905,-0.657,-1.1096,4.1463,1.54,2.1094,2.8082,-2.3773,-3.0011,5.4888,4.8229,1.47,1.7366,4.2095,3.4396,3.0971,6.054,1.9212,1.1357,2.7022,1.9989,4.6112,1.7557,3.087,0.3494,0.3739,4.2385,2.2566,2.3425,3.4829,3.2793,3.0467,1.2341,2.0517,2.164,-2.9329,-1.9329,1.2979,-0.195
201411,-3.1172,-1.1242,1.5794,-2.7618,-1.645,-0.5446,0.9335,-0.1883,-1.7286,-0.3595,2.0701,2.62,-0.983,-1.4212,-1.7796,-1.7207,-1.3442,-4.1887,-5.5924,-5.0002,4.1296,-1.9104,-0.1883,3.3879,-0.4424,-2.458,-2.4913,-3.5229,-0.8835,-2.3798,-0.1559,1.752,-2.232,-2.3524,-0.2239,-0.4238,-2.8351,1.1325,-1.2554,-3.0151,2.581,6.0898,4.9914,2.7571,-1.512,0.8017,-1.4277,-0.319,-3.4926,2.513,1.407,1.8827,0.5196,1.9828,-1.1145,-1.7346,1.3422,-3.0899,-0.7129,1.934,2.024,3.2836,0.311,-0.0387,3.3083,3.1331,-1.6696,-3.3955,-1.127,-5.3441,2.9944,4.1801,4.7275,2.8834,3.7276,2.2665,1.3768,1.097,-2.1466,-4.1572,4.1864,4.3193,2.7978,0.4315,1.7323,-0.1961,5.0525,0.4032,0.7307,1.7395,2.9931,3.218,2.4888,2.1367,3.8754,5.1571,-2.6511,1.8937,-0.2768,-0.9892
201412,0.6903,1.7413,1.9726,3.8755,1.5526,1.5666,6.5594,1.3469,1.5379,1.5381,5.9107,6.8815,3.8468,9.2387,7.1809,5.0145,6.3507,3.9059,2.6971,1.7976,3.1628,0.1484,5.4072,9.9879,1.8647,5.0596,3.0067,2.1833,4.9086,2.8623,-0.922,1.4512,1.2803,-0.5912,3.9367,0.9473,-0.0792,4.152,4.3938,-3.0222,2.8118,3.0827,-3.5284,3.0442,-3.6344,3.7715,3.8029,5.5232,1.6548,-3.3627,0.1435,2.0627,1.6725,1.6141,2.2751,-1.2269,-0.6763,-2.2497,-2.0451,0.7205,-0.3967,0.4548,-0.4833,0.431,-0.9979,0.3407,0.1681,0.8384,0.3511,0.2082,1.5946,1.039,-1.8373,0.8225,-1.4013,2.0168,0.6051,0.818,-0.5893,-0.1153,-1.456,-0.024,-0.2549,-1.6197,0.4468,-1.5426,-1.9003,2.254,1.147,0.3185,-1.4949,-1.0504,0.1247,0.9754,0.1737,-0.4478,-1.7271,1.5883,3.1569,2.1502
201501,1.1078,-1.7855,-4.3268,1.1806,-5.9333,-1.1115,-3.6539,-2.7824,-3.1437,-1.9695,-5.3841,-6.7354,-5.2429,-11.8897,-2.3324,-5.5793,-6.0105,-5.1409,-9.1181,-10.777,-3.8164,1.3633,-2.3719,-5.6319,-5.4106,-7.4378,-5.7546,-3.8856,-7.9972,-8.4164,-3.315,-3.8629,-5.5744,-7.6047,-5.3478,-2.8411,-7.3599,-3.613,-8.3113,-7.3954,-6.689,-1.2126,-3.6798,-4.7856,-6.1847,-2.0603,-5.5682,-5.3544,-4.3449,-6.1356,1.1216,-0.2921,-1.1466,-1.2808,-4.4383,-4.9833,-4.1406,-7.4352,-5.1801,-6.483,-1.4079,-3.5901,-5.274,-1.2181,-0.36,-6.4656,-3.6792,-4.4349,-1.2708,-7.0348,2.0615,-2.1932,-1.4404,-2.4052,-1.8138,0.2488,-1.8872,-1.0514,-4.0227,-6.2834,0.253,-5.6065,-4.2614,-3.9876,-1.5388,-6.0558,1.237,-0.9535,0.8066,-10.4177,-0.6887,-1.2107,-3.8834,-2.8767,-5.4147,-3.9893,-4.3984,-6.2195,-5.1388,-9.8444
201502,6.3755,3.5371,9.7667,10.3235,6.4958,8.7782,4.1953,4.075,2.6066,4.1501,3.881,5.5706,6.684,5.3821,9.0106,6.1783,6.3664,5.484,10.1151,11.3965,12.2587,7.7282,9.4025,6.3624,7.2769,9.4533,6.1684,8.2355,4.2397,9.2479,8.0692,5.3171,9.166,9.9298,7.4478,5.4148,7.1829,4.2896,6.9638,7.0777,7.6796,9.4064,10.3968,8.3764,8.8732,7.8822,9.0863,3.499,6.8623,7.5834,9.6775,7.6399,8.8226,7.4437,11.1848,8.1272,6.8854,9.6252,7.7651,4.5198,5.7849,8.114,9.0643,9.8125,6.7281,10.1293,5.3666,3.8553,8.2909,5.6051,10.0187,7.1491,6.7965,6.1364,8.3399,7.9061,8.5312,5.1326,9.7312,10.4663,9.0847,6.4043,6.2187,5.9835,7.3926,5.4151,6.7481,1.0468,1.8801,7.1518,6.048,5.6134,7.2103,4.0301,6.4296,6.372,5.976,4.1535,5.8962,6.8944
201503,-3.606,-2.0908,0.4404,-3.1159,-2.7402,0.5834,0.213,2.6139,1.2581,-0.3473,0.8143,-2.0139,5.8241,-1.4164,0.0036,1.9156,1.3871,-0.0581,-1.758,-0.0488,2.2799,3.6094,0.7082,1.3821,-1.4619,-0.1943,3.4498,1.4415,1.7724,-1.4953,3.8878,1.2735,3.5985,0.9291,1.2149,1.1328,3.2837,1.6118,1.3093,-3.6848,-2.0077,2.4854,2.4729,1.9939,-0.7838,4.356,0.0797,0.6975,-0.1456,-2.9905,-0.6346,2.8409,0.2304,-0.0789,-0.4468,1.1948,1.8362,-1.355,-0.293,1.8108,0.5551,-0.2021,0.6583,0.5495,2.0778,-0.5428,1.5692,0.9834,-2.4859,2.0345,3.0162,-0.7904,0.5942,-0.4791,1.0979,0.6943,-1.3456,-1.7146,0.1216,-2.5819,-0.7095,-0.3273,-1.0818,-0.2886,-1.9017,-1.075,-1.5465,-1.7299,-4.444,0.9848,-1.8727,0.449,-1.926,-0.8134,-1.4295,-2.1197,-4.3666,-1.2911,-1.0509,-1.4876
201504,11.6916,-5.0948,0.0691,0.2939,-3.0821,-0.6081,-0.4398,-1.1901,0.1511,1.723,-2.6659,-4.9021,-2.5754,-2.5719,-2.9842,-1.6754,-0.4885,-4.297,9.0395,1.5501,-1.7882,-0.904,-0.9343,-2.5131,-0.3347,0.3898,-0.8969,1.5848,-1.0158,2.0788,-2.3684,-2.7261,-1.7797,-2.6715,-1.786,-2.8696,5.3556,0.5623,0.9517,4.2672,-1.7778,-5.8205,1.3013,-0.3102,0.0214,-0.9608,-2.0609,-0.0856,2.1268,-0.0655,-1.1607,-4.624,-1.5658,-0.9033,-0.2647,2.2381,0.4316,3.068,0.0341,0.5928,0.0112,-0.1826,1.1417,0.9982,-0.6715,0.1723,1.4112,1.874,2.0838,4.1318,-2.7845,-2.0796,-0.3456,1.015,-3.1249,1.1522,-1.0168,-2.0483,-0.3479,2.8253,-0.2719,1.1229,0.667,3.8762,-0.0191,3.2785,1.4965,0.157,2.3194,0.6544,1.6052,0.4304,0.3733,0.505,0.2797,1.6554,8.496,3.2745,1.9986,3.6308
201505,1.612,1.128,-1.4811,4.1386,-1.2206,0.0186,2.14,-0.3737,-0.3669,-0.259,5.5124,0.0231,-1.5323,3.795,2.384,0.3176,-1.4843,-1.1591,-1.3847,-1.0502,-0.6181,2.1538,4.3644,8.5924,-0.1989,1.8621,-2.4894,0.5324,-0.8784,-4.7524,-0.0163,4.7516,1.125,1.279,4.5597,3.2574,-0.4686,2.1366,1.4782,-5.5303,0.5505,3.4311,-0.3761,1.6043,2.7737,2.9966,1.6557,0.3302,-1.0722,2.8684,1.739,8.5268,2.1547,2.5575,2.4095,0.7144,1.1381,0.5732,-3.804,0.1582,2.522,-1.0111,-0.0291,1.8172,3.0729,-1.0345,2.4852,-1.2769,-3.3942,1.0469,2.1396,2.7778,-0.5403,2.8692,4.0926,1.5913,0.4079,2.654,0.2523,-0.5319,0.3669,-2.4144,-0.351,0.2403,1.3842,0.0052,10.3707,-0.0671,-0.734,0.7673,2.1149,2.0456,0.184,0.5438,-0.0822,0.8475,-2.6314,-0.9046,1.2217,1.1365
201506,-2.7331,2.4109,-0.0863,-1.2444,-4.1618,-0.4417,-0.9585,-0.5695,0.4021,-0.4155,9.7661,4.4551,1.3178,6.6915,2.8305,-0.0128,4.217,1.4891,2.2413,2.9657,2.7069,5.0591,4.6256,-1.1512,1.0672,2.2658,0.6193,-0.4086,-0.1012,-4.7794,-1.751,1.9672,1.8785,-1.5637,-1.1213,-1.6888,0.0025,-0.5205,3.0573,-0.8365,3.3034,2.8633,5.9292,1.589,0.6229,-1.1786,-1.6079,-2.2996,3.1808,-5.6315,0.644,-0.4386,-1.7469,-1.1194,-4.1245,-0.8024,-2.3394,-4.2435,-0.7284,-2.2016,-3.099,-3.0699,-0.4706,-1.9197,-1.3896,-2.8646,-0.0226,0.1165,-2.7553,0.1008,-0.0667,-1.9282,-0.1619,-0.544,-2.047,-2.5708,-4.0376,-1.7565,0.2901,-1.0873,-0.67,-2.6363,-2.6048,-2.6136,-2.0639,-2.8055,-4.2189,-4.7517,-5.0605,-0.6928,0.8691,-1.375,-3.8715,-3.2453,-3.0518,-1.1805,-2.5591,-4.0658,-2.0974,1.5989
201507,-7.1131,-3.39,-2.4604,-1.8467,-7.1018,-6.4501,-5.9662,-2.9519,-3.0615,-7.3213,-5.7247,-5.1843,-1.5793,-0.6555,-4.1292,-4.2936,-5.7197,-6.2816,-5.488,-11.3339,-0.9138,-1.1574,2.0681,-1.5993,-0.9889,-3.5668,-2.7553,-3.7529,-1.2643,-7.7999,1.0732,-1.4728,0.4752,-4.1135,1.7941,-1.7677,-5.5099,-6.0281,-5.6931,-3.8509,-0.2332,1.897,2.5199,3.5873,-1.6344,-1.9194,-3.4431,-4.3288,-4.3185,-13.769,4.5336,0.0797,-0.4289,-2.6607,-4.5615,-4.9509,-4.4094,-1.6181,-2.6787,-7.2313,3.5684,1.7041,0.7188,-0.891,1.4598,1.6793,-0.3663,-3.17,0.2588,1.4151,1.0081,2.8221,0.9679,-0.045,-2.9106,-0.235,3.7391,0.1564,-5.2205,-3.6574,3.1102,0.8966,0.4453,-1.7956,-0.5612,2.6088,4.4369,-0.7247,0.56,-10.9724,4.8173,2.3577,3.5171,1.8835,1.0339,-0.4994,-2.9153,1.1263,-0.0449,3.5616
201508,-6.1348,-4.5586,-5.7059,-8.71,-6.4595,4.6866,-3.1002,-3.1326,-2.3156,1.6824,-9.287,-10.0434,-6.7398,-6.7723,-4.8731,-6.2286,-3.7601,-3.8168,-1.9973,3.0171,-9.862,-6.1947,-8.2733,-5.4323,-4.8964,-1.5875,-6.5923,-4.0052,-4.6752,-2.7386,-11.0212,-8.972,-4.6046,-4.831,-2.5873,-5.0577,-5.2037,-1.2657,-3.9803,-9.4225,-11.5129,-10.7586,-6.2558,-6.9763,-4.6553,-2.5635,-5.3271,-4.7364,-5.9315,0.3315,-6.6289,-3.7935,-6.2029,-3.6385,-3.5285,-2.0192,-4.7351,-6.4407,-1.046,-2.6457,-8.6604,-8.9378,-5.7941,-5.765,-4.4188,-6.9896,-2.1036,-5.4363,-4.8883,-1.0578,-9.191,-6.9374,-4.3443,-5.1043,-4.8818,-4.6281,-2.7025,-5.0716,-5.4995,-8.7713,-5.8558,-6.1687,-4.4751,-5.0323,-5.0424,-1.877,-3.9224,-5.4164,-5.8844,-6.4494,-6.4756,-6.4808,-6.2349,-7.0497,-6.2725,-4.1788,-2.7261,-5.9526,-8.2126,-8.1181
201509,-8.9669,-7.836,-7.6522,-8.6623,-4.0922,-4.0618,-4.9638,-4.728,-3.1565,-5.3338,-6.7599,-11.6172,-7.3046,-10.7777,-8.0158,-4.6692,-5.1475,-4.9901,-3.3722,-11.7167,-12.6904,-8.8314,-5.7438,-4.9557,-4.285,-5.4666,-5.0724,-1.6613,-3.7587,-10.6934,-8.9358,-12.1495,-3.7517,-6.8182,-5.8964,-5.3334,-2.7855,-5.3669,-4.1457,-10.1209,-8.6715,-7.4874,-3.6984,-5.8783,-3.0867,-2.8332,-5.2071,-6.9782,-1.2317,-12.0296,-7.3506,-3.3487,-3.688,-5.0464,-8.6396,-6.514,-8.0849,-6.61,-7.9844,-7.789,-6.1753,-6.0491,-3.5385,-5.4157,-3.5726,-6.9346,-1.6159,-7.5764,-1.2039,-2.4314,-6.0879,-6.9419,-4.4073,-4.1041,-2.7761,-6.0128,-4.0061,-3.3403,-6.9367,-10.2327,-2.5433,-2.1338,-3.2157,-6.6113,-3.4627,-0.579,5.763,-3.0962,-6.3326,-6.6828,-2.6782,-1.7016,-3.6967,-3.909,-2.7,-2.9319,-3.7905,-1.0814,-4.9969,-5.7098
201510,1.7617,4.3308,2.8507,-0.2551,3.0483,4.7892,3.6763,4.7245,1.2773,3.435,8.9788,9.0214,8.8942,6.3475,7.2433,4.5401,5.1485,7.5519,7.5004,6.1036,8.436,1.8394,4.5456,7.8875,5.8389,11.2053,5.6015,5.8558,2.3875,9.7004,4.0861,1.1059,6.9997,9.2391,5.3313,6.3276,6.8407,4.0065,3.6124,7.7754,4.0518,7.6432,9.1635,5.8029,7.8247,7.6114,6.032,9.7224,5.8237,16.0008,6.1773,2.1659,5.4339,6.2935,8.8992,8.0139,5.2966,1.6034,7.6,7.0865,3.6182,5.7176,6.2898,10.4936,5.2169,1.667,4.7547,1.0392,7.4785,10.1916,5.7077,8.7664,6.3221,7.1142,7.8555,10.2849,2.8021,-0.0589,6.5668,3.1886,7.157,4.9496,5.9878,8.0103,8.1165,6.7039,4.2291,4.0259,6.6711,11.587,8.2416,9.163,8.2658,8.0197,7.2525,7.6712,8.4627,4.7008,8.2031,8.2029
201511,1.1557,1.7448,5.8168,1.8818,-2.605,18.4526,-0.6042,1.4901,2.2152,-0.7761,5.7701,7.4179,3.1329,8.623,4.9689,1.4784,1.1882,2.8013,2.2289,3.3137,7.8065,7.0551,7.5636,-1.7751,0.4028,5.2876,3.3695,7.3322,5.3924,1.815,8.9529,10.7767,3.7267,2.7665,6.8577,-0.3801,4.9959,4.1518,7.8716,4.3138,5.8265,5.4388,1.9537,3.6034,2.2032,5.085,4.8443,4.4564,2.7548,-0.9943,2.7379,-0.7027,3.3206,-1.1049,-0.9811,-4.5961,1.7219,-1.2956,1.3261,5.6593,2.4289,-0.1131,3.7464,-2.3738,-1.0179,1.4735,0.7018,3.1273,2.3399,2.7745,-1.1126,2.7627,0.5901,0.3921,1.7708,-0.6584,1.0815,2.7045,1.7309,-7.0833,0.3907,-1.4762,-0.0054,-1.2519,-1.1576,0.9481,-0.1246,-0.2877,4.7054,2.8287,1.1811,0.1694,0.6158,-1.3007,1.939,-1.5939,-0.8318,-0.1237,3.5723,2.1456
201512,-5.371,-10.3306,-8.4396,-6.9214,-4.3316,-4.8184,-3.6598,-5.528,-1.8272,-3.5773,-1.0481,-1.5775,-5.362,-5.4189,-6.3909,-2.7555,-6.5816,-6.9776,-6.5708,-12.6522,-2.2166,-4.5049,-6.2465,-4.2207,-3.416,-7.3905,-2.6445,-8.4008,-6.8555,-11.6244,-3.2889,-3.4296,-3.6723,-4.8642,-4.4537,-4.6824,-4.3804,-8.6215,-7.5754,-5.7878,-0.4781,-10.1867,-3.3156,-4.7583,-4.981,-4.908,-6.4627,-4.6084,-8.5753,-18.1322,-2.6151,-1.7857,-5.0847,-7.0685,-2.3002,-3.9798,-8.7978,-5.4565,-7.16,-9.6738,-2.5307,-5.0573,-4.1261,-4.8988,-3.3969,-7.0341,-4.4793,-8.3336,-6.2758,-1.2038,-1.2579,-3.3251,-4.2898,-0.2366,-3.5485,-6.4767,-5.9072,-6.212,-11.7046,-7.747,-1.5748,0.4585,-2.441,-4.9639,-2.8429,-1.0157,-0.124,-3.0493,-7.5214,-7.6375,0.0502,-1.1599,-2.0077,-2.989,-3.0087,-1.2226,-5.5287,-0.984,-3.8898,-3.8026
201601,-7.7511,-7.6107,-11.4066,-15.3931,-9.6521,-10.6256,-8.8713,-8.3129,-5.9602,-7.9767,-15.5219,-13.3281,-14.2368,-14.9788,-7.3962,-9.8991,-8.2621,-7.3289,-9.6243,-13.4466,-23.4983,-19.7696,-10.3145,-6.8543,-5.3649,-8.3098,-11.6739,-7.8185,-7.4269,-11.8333,-17.6027,-14.8421,-7.409,-4.6082,-11.1998,-6.5063,-5.1662,-7.4977,-9.7826,-12.1556,-19.0531,-9.9995,-6.5893,-8.7743,-8.108,-8.476,-6.8857,-4.8697,-6.3278,-11.7859,-13.362,-9.4079,-7.103,-6.7827,-6.4116,-6.6528,-5.7401,-12.4711,-7.995,-9.5704,-14.0514,-7.7055,-7.2227,-7.2054,-4.909,-8.6591,-6.0118,-6.1782,-5.3596,-3.366,-11.1602,-9.144,-8.3697,-6.0521,-3.2525,-6.2173,-7.8531,-11.1161,-12.7771,-11.8159,-7.5793,-5.3719,-5.7299,-8.0442,-3.1956,-1.3079,2.7208,-6.7887,-11.9426,-10.6333,-7.3047,-5.7272,-3.0119,-5.5481,-8.6773,-3.8897,-5.5886,-2.3023,-10.9939,-12.4625
201602,-1.0246,1.6863,-3.8069,3.2322,0.0388,3.1414,-0.9881,-1.4204,-0.4574,-0.4604,-4.4485,-3.8815,4.2418,-3.1392,0.0142,0.1709,-0.9987,-0.14,1.071,-0.5663,0.3247,3.0841,1.3068,2.0684,2.7387,0.2171,4.0481,0.16,-3.7407,5.8856,-0.2309,-5.8379,1.6858,-0.3677,2.6774,3.4701,2.4018,1.5811,-0.4776,-5.5116,-1.4675,-1.4177,0.275,4.9649,3.2594,1.052,0.1834,1.5866,-1.363,-4.6585,4.4423,-0.9761,2.6846,1.3436,1.6219,5.3846,2.6525,2.502,6.7445,-6.8705,0.3284,2.0893,1.4125,2.149,3.7173,6.8876,3.5926,-3.7678,-1.4783,-1.3976,-0.5297,2.4981,1.9138,3.2543,-6.3449,-0.6784,0.8126,-1.7495,-4.3861,-9.5117,0.7753,3.8179,3.7675,3.5242,-0.7473,-1.3835,0.0902,9.9854,-4.8912,-3.0253,-0.1529,2.3353,-0.7149,3.1312,0.8465,1.0572,-2.6602,0.8747,-3.2925,-10.4739
201603,-1.6706,5.6793,7.4248,14.7847,6.6261,4.015,7.3001,7.3234,5.5289,7.3005,5.0382,7.3009,10.2108,9.2049,7.9579,7.3542,9.7413,7.4914,6.5944,18.0893,10.5412,12.6165,7.7618,7.7824,8.3139,7.2013,10.3321,6.0225,5.8336,11.2939,11.0762,5.9656,9.81,7.6005,10.3317,6.4718,6.1502,12.1017,9.8691,19.4824,7.9286,8.7699,6.4058,8.3079,10.1137,6.7941,11.7854,11.5163,12.6166,30.2062,4.1589,4.5794,8.94,9.3903,7.5654,8.7681,15.3376,11.3115,18.3483,30.5269,8.552,6.7593,8.5694,11.2273,8.1682,8.6325,8.1766,15.4035,9.1892,6.0399,7.9348,7.0453,6.5637,6.8733,14.2513,10.3459,9.6264,8.3673,21.5133,21.8544,5.6958,7.3614,8.0119,8.5316,10.4927,8.2484,8.3117,10.2717,13.5604,13.2701,5.5144,5.9653,6.5781,5.3214,7.421,7.2895,7.2197,7.485,6.0224,8.8074
201604,2.1824,9.1246,3.8704,7.1974,7.6842,2.8216,2.8056,4.6295,5.0468,4.5347,5.8965,-1.004,0.446,3.9799,2.8281,0.2628,3.9777,1.1397,5.985,11.2957,6.7355,7.0618,2.172,2.4993,2.0683,3.8112,3.9035,5.4015,6.0368,8.4435,5.536,2.7142,1.2247,-1.2796,-0.8409,1.0278,2.1491,6.9163,2.1704,6.1277,2.8681,0.8207,1.0216,-1.9507,3.3226,2.9323,2.8026,5.1518,2.0924,21.4586,1.8852,0.3387,-0.412,-0.4024,3.6199,0.3215,6.5625,6.7551,7.0587,10.6646,4.004,1.0574,1.3002,0.6709,-0.7012,2.7129,4.1148,5.4129,3.3359,0.9434,3.1779,1.507,0.702,0.3499,3.6746,6.1156,0.6749,2.8777,14.2071,17.5528,-1.1048,-2.6362,0.2175,2.0646,3.4969,1.8752,-0.2038,3.0843,8.5355,16.2517,0.3,0.7537,0.5369,0.9845,3.5212,3.4817,5.8502,1.3475,4.4425,6.1443
201605,-2.6319,0.1204,1.6998,0.4657,-3.3643,1.8403,-1.3433,-3.1432,-0.1981,0.2753,-1.5935,3.4163,-1.6566,3.9261,3.3954,0.3811,-0.9566,-1.4485,-0.8111,-6.4719,3.77,1.9279,1.9664,0.2678,0.906,1.8888,1.6943,2.1459,2.1675,-2.7937,5.2374,-0.3279,2.0714,2.0045,2.2072,-0.3498,1.6977,-1.8341,0.7615,2.294,2.366,-0.4336,2.7203,0.1283,0.7459,1.2766,0.061,0.0246,2.6851,-3.0198,6.2347,4.2227,3.2442,-0.9632,-1.9283,-0.3615,-0.5742,2.3403,-0.657,4.1205,2.067,4.1895,1.7164,-0.6424,4.9974,-0.8758,-2.4951,3.7119,4.2125,-0.1548,1.9514,4.2464,2.487,1.1509,5.1611,3.2423,2.1788,-0.4499,2.1895,-5.4307,-0.3318,-0.453,1.5598,2.6665,3.6071,2.4288,1.3224,-3.3149,4.013,0.9879,2.6898,0.806,2.6659,-0.2014,1.2463,0.7085,0.4753,0.6884,1.464,1.9454
201606,-8.3449,-2.7804,-2.8704,-2.9379,-2.0946,-1.3292,2.8778,0.071,2.56,3.259,-4.6299,-2.7225,-4.0301,1.1399,-0.0993,-2.9169,1.4926,0.5628,0.544,3.9484,-2.1022,0.1188,-0.4728,2.7013,-3.8782,-1.05,-1.5697,-1.9817,0.279,9.8947,-2.0769,1.8544,-0.5413,1.1232,-1.6026,-0.591,-3.2448,-4.0179,-1.9579,-0.6513,7.7213,-1.5582,-1.2623,-3.6938,0.264,-1.5224,-0.589,0.6653,0.6641,-3.8853,-3.9565,0.018,-3.2547,-2.4056,0.1363,0.7081,0.3776,-6.8643,-1.3223,-5.0384,-1.4963,-0.8889,-1.8963,-2.2084,-1.167,-3.7709,-1.8783,-0.7125,-2.1962,-4.0188,-2.7202,-0.3957,-0.9337,-1.0675,-3.5051,-0.3358,-0.2911,-6.1669,-6.1037,-8.5935,2.3943,1.6716,-1.1535,-0.7296,-0.491,2.7478,5.3826,2.1304,-3.3879,-1.2586,-1.5402,1.0234,-0.4181,0.3233,-1.3256,4.3564,-1.8039,2.1131,-6.6767,-9.8852
201607,5.5033,2.8795,1.3544,8.2961,6.5883,6.7996,4.469,2.9725,4.3225,12.4455,5.3745,7.3937,7.2104,7.2389,7.4011,8.0704,5.2923,5.8442,4.5479,6.5745,11.1283,9.043,7.4982,6.4147,3.344,6.4896,5.0251,4.7191,8.1477,5.1588,4.2474,8.812,5.4982,6.8448,7.5467,5.4604,2.3332,6.305,5.1293,8.9151,10.448,4.8754,6.2611,5.133,5.1241,6.5772,5.1979,6.5258,7.9921,-2.318,8.228,5.5601,5.6552,3.8724,7.4383,7.6737,1.8631,4.0613,5.4529,12.8559,7.5804,5.5298,3.6717,4.4609,3.9713,3.2187,2.1073,1.583,5.7811,3.397,3.9026,4.8238,5.878,1.7084,3.3894,3.0306,2.0931,4.2866,5.8865,9.7119,4.8039,6.4881,2.5389,5.8209,5.4486,3.0438,2.7326,3.1784,5.4796,1.7341,4.1442,6.091,3.3712,3.6997,1.7211,1.0374,-0.5713,2.309,5.8032,6.4605
201608,0.9042,3.8695,-1.699,-0.1851,3.6055,3.3737,1.8975,3.8834,2.706,3.2863,0.6729,6.7405,1.3266,6.705,5.9055,3.8699,5.1505,3.4457,5.6471,0.0971,-0.4062,-2.9806,0.4668,-1.6309,1.4621,1.017,3.1788,3.9395,5.8324,-0.7151,2.5171,-0.3951,8.8397,3.4058,2.3998,3.0069,3.2048,2.3855,5.6125,3.1141,0.4503,-2.5094,2.6868,-0.9382,3.5193,3.051,5.4434,4.5901,2.3874,3.2631,-0.0865,-2.0556,6.353,2.0907,4.3143,3.3948,-1.9821,1.1051,2.9907,-2.4392,-0.7476,0.9414,-0.4482,-1.8459,-1.7062,4.34,-2.0844,0.1608,2.2891,2.8774,2.304,1.0869,2.4669,1.3462,4.8141,0.199,-0.8394,-0.0359,6.6663,9.2921,-2.1606,0.8223,1.0874,-0.1043,-0.051,0.5774,-1.2079,2.9136,-3.896,1.6028,-1.8069,0.1302,-1.5461,0.4266,1.3754,-0.194,0.9935,3.0147,5.2627,10.4377
